query_id,query_source_id,candidate_source_id,control_source_ids,control_type,pipeline_query,pipeline_reference,resolution_query,resolution_reference,extractor,aggregator,similarity,split,source_index,signed_ncc,raw_score,control_mean,control_median,control_mad,single_control_score,subtraction_score,fits_score,fits_plus_score,log_ratio,label_match
D04_LG_D290:native:0047,D04_LG_D290,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,47,-0.00016733025772106464,2.799941514899791e-08,1.3672021279390765e-07,1.808217457334625e-07,4.4461049819471404e-08,4.056097095326529e-09,2.3943318053671383e-08,6.903043613344238,0.1548453978000523,-1.8653280933788015,False
D04_LG_D290:native:0048,D04_LG_D290,D02_Apple_iPhone4s,D05_Apple_iPhone5c|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,48,-1.3478408454394665e-05,1.8166749446349757e-10,2.5140185331414995e-07,1.029409138460995e-07,6.507067746327705e-08,6.133944097135278e-07,-6.132127422190643e-07,0.00029616750916973845,0.0017647744485258527,-6.339732387966354,False
D04_LG_D290:native:0048,D04_LG_D290,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,48,-3.0150252469327943e-05,9.090377239642157e-10,1.8859680685922833e-07,7.040557511446097e-08,5.1379623175818e-08,1.8166749446349757e-10,7.273702295007182e-10,5.00385457865644,0.01291144518720796,-4.349641137150343,True
D04_LG_D290:native:0048,D04_LG_D290,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,48,0.0007831950010779741,6.133944097135278e-07,4.699760590779515e-08,3.7870236382822447e-08,3.768856888835895e-08,1.8166749446349757e-10,6.132127422190643e-07,3376.467603767041,16.197269103705867,2.784842654182855,False
D04_LG_D290:native:0048,D04_LG_D290,D15_Apple_iPhone6,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,48,0.00032084406468890693,1.029409138460995e-07,2.1714877119693794e-07,3.7870236382822447e-08,3.768856888835895e-08,1.8166749446349757e-10,1.02759246351636e-07,566.6446501621313,2.718253797137439,0.9999896877999035,False
D04_LG_D290:native:0048,D04_LG_D290,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,48,0.0001946027656093881,3.7870236382822447e-08,2.3883899701803026e-07,1.029409138460995e-07,1.02759246351636e-07,1.8166749446349757e-10,3.768856888835895e-08,208.45906690495866,0.36788323483741225,-0.9999896877999035,False
D04_LG_D290:native:0049,D04_LG_D290,D02_Apple_iPhone4s,D05_Apple_iPhone5c|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,49,0.0007081356586372445,5.01456111033604e-07,4.499828192337682e-07,6.926155266575177e-08,3.570026160380586e-08,3.356129106194591e-08,4.678948199716581e-07,14.941502402516013,7.240035658073869,1.9796261315338217,False
D04_LG_D290:native:0049,D04_LG_D290,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,49,0.01263843762200947,0.0001597301055254244,4.6285114218372717e-07,2.853588318496779e-07,2.3394740998582906e-07,5.01456111033604e-07,0.0001592286494143908,318.53257346129027,559.7517500687256,6.327493381992468,True
D04_LG_D290:native:0049,D04_LG_D290,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,49,0.00018319741008525724,3.356129106194591e-08,6.059477592243209e-07,5.01456111033604e-07,4.3219455836785225e-07,5.01456111033604e-07,-4.678948199716581e-07,0.06692767387512577,0.06692767387512577,-2.7041427370660127,False
D04_LG_D290:native:0049,D04_LG_D290,D15_Apple_iPhone6,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,49,-0.0011167477844050585,1.247125613973607e-06,2.0142631825376724e-07,6.926155266575177e-08,3.570026160380586e-08,5.01456111033604e-07,7.456695029400029e-07,2.4870085068921086,18.006030271831918,2.8907067168929093,False
D04_LG_D290:native:0049,D04_LG_D290,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,49,-0.0002631758968176071,6.926155266575177e-08,5.940476720230523e-07,5.01456111033604e-07,4.678948199716581e-07,5.01456111033604e-07,-4.3219455836785225e-07,0.13812086669557078,0.13812086669557078,-1.9796261315338217,False
D04_LG_D290:native:0050,D04_LG_D290,D02_Apple_iPhone4s,D05_Apple_iPhone5c|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,50,-0.00037574114341534977,1.4118140685507443e-07,5.493724020331488e-08,6.334336081352924e-08,3.6000220883506645e-08,9.934358169703589e-08,4.183782515803854e-08,1.4211427094065288,2.2288272210671853,0.8014755372976019,False
D04_LG_D290:native:0050,D04_LG_D290,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,50,0.014219426372218786,0.0002021920863549511,7.649828186625477e-08,8.134347125528257e-08,3.891902302077259e-08,1.4118140685507443e-07,0.000202050904948096,1432.1438697838262,2485.6584460282725,7.818292871653481,True
D04_LG_D290:native:0050,D04_LG_D290,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,50,-0.00031518816871360493,9.934358169703589e-08,6.888318192266106e-08,6.334336081352924e-08,6.121858271414974e-08,1.4118140685507443e-07,-4.183782515803854e-08,0.7036591000896746,1.568334556631506,0.4500142643677627,False
D04_LG_D290:native:0050,D04_LG_D290,D15_Apple_iPhone6,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,50,-4.6095315373468366e-05,2.124778099379509e-09,1.0128944978854653e-07,9.934358169703589e-08,3.6000220883506645e-08,1.4118140685507443e-07,-1.3905662875569492e-07,0.015049985311172291,0.02138817690164785,-3.84491699085973,False
D04_LG_D290:native:0050,D04_LG_D290,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,50,-0.0002516810696368109,6.334336081352924e-08,8.088325555049662e-08,9.934358169703589e-08,4.183782515803854e-08,1.4118140685507443e-07,-7.783804604154519e-08,0.4486664513731081,0.6376190563241915,-0.4500142643677627,False
D05_Apple_iPhone5c:native:0041,D05_Apple_iPhone5c,D02_Apple_iPhone4s,D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,41,-0.0006743905102137974,4.54802560266426e-07,6.139263491430767e-08,6.128446548210118e-08,1.7074831840766175e-08,4.4209633641335e-08,4.10592926625091e-07,10.287408485583919,7.421172016247025,2.0043369983780277,False
D05_Apple_iPhone5c:native:0041,D05_Apple_iPhone5c,D04_LG_D290,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,41,0.0002102608704474872,4.4209633641335e-08,1.9825694378933802e-07,7.868380561948686e-08,1.7399340137385685e-08,4.54802560266426e-07,-4.10592926625091e-07,0.09720621101041459,0.5618644560118483,-0.5764946396509529,False
D05_Apple_iPhone5c:native:0041,D05_Apple_iPhone5c,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,41,0.015920780248724883,0.00025347124372818836,1.5974511625233726e-07,6.998413555079401e-08,1.723708598907593e-08,4.54802560266426e-07,0.0002530164411679219,557.321497002355,3621.8386028962327,8.194737077234132,True
D05_Apple_iPhone5c:native:0041,D05_Apple_iPhone5c,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,41,0.0002805063379310472,7.868380561948686e-08,1.8676555312995406e-07,6.128446548210118e-08,1.7074831840766175e-08,4.54802560266426e-07,-3.7611875464693914e-07,0.1730065142408025,1.2839111021122858,0.2499109677558664,False
D05_Apple_iPhone5c:native:0041,D05_Apple_iPhone5c,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,41,0.00024755699441159236,6.128446548210118e-08,1.9256533317574927e-07,7.868380561948686e-08,3.447417197815186e-08,4.54802560266426e-07,-3.9351809478432484e-07,0.1347496052928998,0.7788701245396225,-0.2499109677558664,False
D05_Apple_iPhone5c:native:0042,D05_Apple_iPhone5c,D02_Apple_iPhone4s,D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,42,-4.8048613126729764e-05,2.308669223402148e-09,1.3444922080008667e-07,4.504652170884228e-08,7.955951550998614e-10,3.140502141376754e-07,-3.1174154491427323e-07,0.007351274157673583,0.051250776659831965,-2.9710245067402603,False
D05_Apple_iPhone5c:native:0042,D05_Apple_iPhone5c,D04_LG_D290,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,42,0.0005604018327393973,3.140502141376754e-07,3.053537249532895e-08,4.4250926553742416e-08,7.955951550998614e-10,2.308669223402148e-09,3.1174154491427323e-07,136.03084017158523,7.0970313752925325,1.9596765804563567,False
D05_Apple_iPhone5c:native:0042,D05_Apple_iPhone5c,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,42,0.015610726463278702,0.00024369478071130997,1.0141408290591554e-07,4.4648724131292347e-08,2.1368926242720064e-08,2.308669223402148e-09,0.00024369247204208657,105556.38644161918,5458.045788603283,8.604846090497162,True
D05_Apple_iPhone5c:native:0042,D05_Apple_iPhone5c,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,42,-0.0002122416587497428,4.504652170884228e-08,1.2020326997160664e-07,4.4250926553742416e-08,4.194225733034027e-08,2.308669223402148e-09,4.273785248544013e-08,19.5118994320286,1.017979175060518,0.01781946120054201,False
D05_Apple_iPhone5c:native:0042,D05_Apple_iPhone5c,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,42,0.00021035904200614343,4.4250926553742416e-08,1.2046846835663993e-07,4.504652170884228e-08,4.273785248544013e-08,2.308669223402148e-09,4.194225733034027e-08,19.16728741613858,0.9823383665393262,-0.01781946120054201,False
D05_Apple_iPhone5c:native:0043,D05_Apple_iPhone5c,D02_Apple_iPhone4s,D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,43,-0.0004311544379492261,1.8589414936331305e-07,1.7823171256708474e-07,1.0981470039888263e-07,6.474528085162108e-08,3.7981101775511007e-07,-1.9391686839179702e-07,0.48943853830794243,1.6927984021090543,0.5263830187477119,False
D05_Apple_iPhone5c:native:0043,D05_Apple_iPhone5c,D04_LG_D290,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,43,0.0006162880963925152,3.7981101775511007e-07,1.1359275643648574e-07,1.0981470039888263e-07,6.474528085162108e-08,1.8589414936331305e-07,1.9391686839179702e-07,2.0431574584566636,3.4586536809326365,1.2408794037898243,False
D05_Apple_iPhone5c:native:0043,D05_Apple_iPhone5c,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,43,0.019303616026524133,0.00037262959169947937,1.801473217661418e-07,1.4785442488109783e-07,7.041236490802576e-08,1.8589414936331305e-07,0.00037244369755011606,2004.5256560022717,2520.246465394202,7.832111979450855,True
D05_Apple_iPhone5c:native:0043,D05_Apple_iPhone5c,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,43,0.0002122955947429469,4.5069419547261544e-08,2.2517328917243523e-07,1.8589414936331305e-07,7.607944896443042e-08,1.8589414936331305e-07,-1.4082472981605151e-07,0.24244668109041723,0.24244668109041723,-1.4169734645720382,False
D05_Apple_iPhone5c:native:0043,D05_Apple_iPhone5c,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,43,-0.0003313830116328878,1.0981470039888263e-07,2.0359152888856154e-07,1.8589414936331305e-07,1.4082472981605151e-07,1.8589414936331305e-07,-7.607944896443042e-08,0.5907377976929219,0.5907377976929219,-0.5263830187477119,False
D05_Apple_iPhone5c:native:0044,D05_Apple_iPhone5c,D02_Apple_iPhone4s,D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,44,0.00012073844386878923,1.4577771827856766e-08,4.661057218427591e-08,2.5206800735960697e-08,1.7262250521834347e-08,1.0668036560274069e-07,-9.210259377488392e-08,0.13664906138531507,0.5783269356773121,-0.5476159375599075,False
D05_Apple_iPhone5c:native:0044,D05_Apple_iPhone5c,D04_LG_D290,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,44,-0.0003266196038249093,1.0668036560274069e-07,1.590970759264794e-08,1.4577771827856766e-08,6.633221613730414e-09,1.4577771827856766e-08,9.210259377488392e-08,7.318015871183031,7.318015871183031,1.990339235381633,False
D05_Apple_iPhone5c:native:0044,D05_Apple_iPhone5c,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,44,0.011275236245860411,0.00012713095239996438,3.860237209517113e-08,1.9892286281908733e-08,8.631125260917173e-09,1.4577771827856766e-08,0.00012711637462813652,8720.876818570376,6390.9673628407945,8.762640922899768,True
D05_Apple_iPhone5c:native:0044,D05_Apple_iPhone5c,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,44,0.0001587664975237556,2.5206800735960697e-08,4.306756254824127e-08,1.4577771827856766e-08,6.633221613730414e-09,1.4577771827856766e-08,1.0629028908103931e-08,1.729125756227906,1.729125756227906,0.5476159375599075,False
D05_Apple_iPhone5c:native:0044,D05_Apple_iPhone5c,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,44,8.913220637977247e-05,7.944550214126352e-09,4.882164605551939e-08,2.5206800735960697e-08,1.0629028908103931e-08,1.4577771827856766e-08,-6.633221613730414e-09,0.5449769901697223,0.3151748727395002,-1.1546276426421507,False
D05_Apple_iPhone5c:native:0045,D05_Apple_iPhone5c,D02_Apple_iPhone4s,D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,45,0.00029518947355756215,8.713682529919068e-08,1.5763154091686006e-07,9.979250231282729e-08,9.97898643955568e-08,2.6379172704911885e-12,8.713418738192019e-08,33032.43292499675,0.8731800814658012,-0.13561346553102283,False
D05_Apple_iPhone5c:native:0045,D05_Apple_iPhone5c,D04_LG_D290,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,45,1.624166638769307e-06,2.6379172704911885e-12,1.8667627004416678e-07,9.979250231282729e-08,1.2655677013636606e-08,8.713682529919068e-08,-8.713418738192019e-08,3.0273277244537037e-05,2.6434022690621637e-05,-10.540858639241286,False
D05_Apple_iPhone5c:native:0045,D05_Apple_iPhone5c,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,45,0.01208755758001547,0.00014610904825018944,1.4000786201244272e-07,9.346466380600899e-08,4.9894932197778404e-08,8.713682529919068e-08,0.00014602191142489026,1676.7772723933115,1563.2544140258906,7.354525090064653,True
D05_Apple_iPhone5c:native:0045,D05_Apple_iPhone5c,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,45,0.000610818698568145,3.730994825204824e-07,6.231065517642949e-08,8.713682529919068e-08,1.2655677013636606e-08,8.713682529919068e-08,2.8596265722129176e-07,4.281765846293091,4.281765846293091,1.4543655054152076,False
D05_Apple_iPhone5c:native:0045,D05_Apple_iPhone5c,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,45,0.0003158995129987181,9.979250231282729e-08,1.5341298191231453e-07,8.713682529919068e-08,8.713418738192019e-08,8.713682529919068e-08,1.2655677013636606e-08,1.145239133629007,1.145239133629007,0.13561346553102283,False
D05_Apple_iPhone5c:native:0046,D05_Apple_iPhone5c,D02_Apple_iPhone4s,D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,46,0.0001315378231867128,1.7302198928698916e-08,1.0872901573019642e-07,4.701846282280851e-08,3.677761664786296e-08,4.701846282280851e-08,-2.9716263894109597e-08,0.36798733709996306,0.36798733709996306,-0.9997067514596942,False
D05_Apple_iPhone5c:native:0046,D05_Apple_iPhone5c,D04_LG_D290,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,46,-0.00021683741103141891,4.701846282280851e-08,9.882359443215987e-08,1.7302198928698916e-08,7.061352753753365e-09,1.7302198928698916e-08,2.9716263894109597e-08,2.717484813148209,2.717484813148209,0.9997067514596942,False
D05_Apple_iPhone5c:native:0046,D05_Apple_iPhone5c,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,46,0.0177188187049228,0.00031395653629792214,8.587231152982204e-08,3.2160330875753714e-08,1.838880832393148e-08,1.7302198928698916e-08,0.00031393923409899345,18145.470271825787,9762.2296707967,9.186276103193148,True
D05_Apple_iPhone5c:native:0046,D05_Apple_iPhone5c,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,46,0.0005185824314348059,2.6892773819283516e-07,2.4853835975484328e-08,1.7302198928698916e-08,7.061352753753365e-09,1.7302198928698916e-08,2.5162553926413627e-07,15.542980363424702,15.542980363424702,2.743609113128974,False
D05_Apple_iPhone5c:native:0046,D05_Apple_iPhone5c,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,46,0.00010119706603921652,1.024084617494555e-08,1.1108279998144754e-07,4.701846282280851e-08,2.9716263894109597e-08,1.7302198928698916e-08,-7.061352753753365e-09,0.591881194820804,0.21780478476165213,-1.5241561001219566,False
D05_Apple_iPhone5c:native:0047,D05_Apple_iPhone5c,D02_Apple_iPhone4s,D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,47,-0.00010503550213283179,1.1032456708296111e-08,3.543250798264402e-07,4.9768394487223885e-08,3.7634131597974844e-08,1.2134262889249042e-08,-1.1018061809529306e-09,0.9091987547155311,0.22167596166133646,-1.5065385955667452,False
D05_Apple_iPhone5c:native:0047,D05_Apple_iPhone5c,D04_LG_D290,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,47,0.00011015563031116041,1.2134262889249042e-08,3.5395781109945594e-07,4.9768394487223885e-08,3.873593777892777e-08,1.1032456708296111e-08,1.1018061809529306e-09,1.0998695222728045,0.2438146340518187,-1.411347038913501,False
D05_Apple_iPhone5c:native:0047,D05_Apple_iPhone5c,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,47,0.0017268781097103936,2.9821080057969423e-06,2.685019240469042e-07,3.095132868823646e-08,1.9367968889463886e-08,1.1032456708296111e-08,2.971075549088646e-06,270.30316860926155,96.34830335830912,4.567969785554414,True
D05_Apple_iPhone5c:native:0047,D05_Apple_iPhone5c,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,47,-0.0010005361473244471,1.0010725821028477e-06,2.4311704694923017e-08,1.2134262889249042e-08,1.1018061809529306e-09,1.1032456708296111e-08,9.900401253945516e-07,90.7388633893363,82.49966159788727,4.41279419148843,False
D05_Apple_iPhone5c:native:0047,D05_Apple_iPhone5c,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,47,0.00022308831096053394,4.9768394487223885e-08,3.4141310056679766e-07,1.2134262889249042e-08,1.1018061809529306e-09,1.1032456708296111e-08,3.873593777892777e-08,4.511089035119385,4.101476533141431,1.411347038913501,False
D05_Apple_iPhone5c:native:0048,D05_Apple_iPhone5c,D02_Apple_iPhone4s,D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,48,-4.338143038533763e-05,1.881948502277895e-09,1.1120526831472356e-07,1.0231503040594348e-07,8.410415719089453e-08,1.821087321504895e-08,-1.6328924712771054e-08,0.10334202429802795,0.0183936660607059,-3.9957489094611525,False
D05_Apple_iPhone5c:native:0048,D05_Apple_iPhone5c,D04_LG_D290,D02_Apple_iPhone4s|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,48,0.00013494766843131803,1.821087321504895e-08,1.0576229341046654e-07,1.0231503040594348e-07,1.0043308190366558e-07,1.881948502277895e-09,1.6328924712771054e-08,9.676605493193176,0.17798825004298763,-1.7260377418633261,False
D05_Apple_iPhone5c:native:0048,D05_Apple_iPhone5c,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,native,native,3264x2448,3264x2448,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,48,0.015100192377236296,0.00022801580982954514,8.387443836161214e-08,6.026295181049622e-08,5.021654095183279e-08,1.881948502277895e-09,0.00022801392788104286,121159.43106496097,3783.6813992545053,8.238452729812671,True
